ID,CATEGORY_ID,NAME,LABEL,NOTES,GROUP_BY
2e54cd76-dc6e-4da9-b50d-63d5447391df,2288347c-dd7c-4102-a541-60c1aea8d936,kabupaten-kaimana,Kabupaten Kaimana,9102,cities
b3846ed2-a2d9-42e6-a2b6-1d321b4cb11c,2288347c-dd7c-4102-a541-60c1aea8d936,kabupaten-teluk-wondama,Kabupaten Teluk Wondama,9103,cities
c10823a6-a0c2-4bcb-b0f6-3c31740b693f,2288347c-dd7c-4102-a541-60c1aea8d936,kabupaten-teluk-bintuni,Kabupaten Teluk Bintuni,9104,cities
aa46dacb-0691-41c6-bf5d-021849761c2c,2288347c-dd7c-4102-a541-60c1aea8d936,kabupaten-manokwari,Kabupaten Manokwari,9105,cities
49f30db2-aefd-4ba8-adf7-ae0d625ba186,2288347c-dd7c-4102-a541-60c1aea8d936,kabupaten-sorong-selatan,Kabupaten Sorong Selatan,9106,cities
51839621-9ccf-4b95-b217-7b0ac2baae9d,2288347c-dd7c-4102-a541-60c1aea8d936,kabupaten-sorong,Kabupaten Sorong,9107,cities
1d5659ba-dc66-450f-bf47-3c5e206b9063,2288347c-dd7c-4102-a541-60c1aea8d936,kabupaten-raja-ampat,Kabupaten Raja Ampat,9108,cities
4950c366-742d-48d1-8393-9c3e9143af5f,2288347c-dd7c-4102-a541-60c1aea8d936,kabupaten-tambrauw,Kabupaten Tambrauw,9109,cities
6a4624a2-e955-4d09-90df-574e889d244d,2288347c-dd7c-4102-a541-60c1aea8d936,kabupaten-maybrat,Kabupaten Maybrat,9110,cities
bcdac2a1-4680-4ac8-936f-d617acef3694,2288347c-dd7c-4102-a541-60c1aea8d936,kabupaten-manokwari-selatan,Kabupaten Manokwari Selatan,9111,cities
b230110b-915e-41af-97e8-6e8356931400,2288347c-dd7c-4102-a541-60c1aea8d936,kabupaten-pegunungan-arfak,Kabupaten Pegunungan Arfak,9112,cities
3cb03473-eb09-4fbc-ba70-bbc5bf418af4,2288347c-dd7c-4102-a541-60c1aea8d936,kota-sorong,Kota Sorong,9171,cities
cea82976-4953-4ece-9cb0-b9254952b92f,4b61c0e3-83ab-4fb3-8599-5c5214fdbfc4,kabupaten-merauke,Kabupaten Merauke,9401,cities
6900c364-95d2-43dd-bcb0-ac1e56e2e95b,4b61c0e3-83ab-4fb3-8599-5c5214fdbfc4,kabupaten-jayawijaya,Kabupaten Jayawijaya,9402,cities
ce36a250-2a10-4821-9380-03e70b2e6258,4b61c0e3-83ab-4fb3-8599-5c5214fdbfc4,kabupaten-jayapura,Kabupaten Jayapura,9403,cities
c3e7a839-4e10-4680-97db-82637afb6806,4b61c0e3-83ab-4fb3-8599-5c5214fdbfc4,kabupaten-nabire,Kabupaten Nabire,9404,cities
9af3fc4d-1f14-47c6-862a-07f32bf6f543,4b61c0e3-83ab-4fb3-8599-5c5214fdbfc4,kabupaten-kepulauan-yapen,Kabupaten Kepulauan Yapen,9408,cities
251d6aa4-7d5c-40b5-a287-e754178cdea2,4b61c0e3-83ab-4fb3-8599-5c5214fdbfc4,kabupaten-biak-numfor,Kabupaten Biak Numfor,9409,cities
3c747e96-5e4d-492b-afcd-07f4485a530a,4b61c0e3-83ab-4fb3-8599-5c5214fdbfc4,kabupaten-paniai,Kabupaten Paniai,9410,cities
a6091b34-49de-46a9-8b09-e262b685744b,4b61c0e3-83ab-4fb3-8599-5c5214fdbfc4,kabupaten-puncak-jaya,Kabupaten Puncak Jaya,9411,cities
e9524a60-3a6c-4a66-9dfc-f049debf26b1,4b61c0e3-83ab-4fb3-8599-5c5214fdbfc4,kabupaten-mimika,Kabupaten Mimika,9412,cities
10fc8e07-6ec2-4371-8a0b-f66d5878a78e,4b61c0e3-83ab-4fb3-8599-5c5214fdbfc4,kabupaten-boven-digoel,Kabupaten Boven Digoel,9413,cities
9eaca16c-66ed-4fb2-9e30-07514e2e2378,4b61c0e3-83ab-4fb3-8599-5c5214fdbfc4,kabupaten-mappi,Kabupaten Mappi,9414,cities
041f9b79-08c0-4e8d-b589-5eb96fbd4cb1,4b61c0e3-83ab-4fb3-8599-5c5214fdbfc4,kabupaten-asmat,Kabupaten Asmat,9415,cities
ef91458f-85e7-4761-bad7-caae52ec390f,4b61c0e3-83ab-4fb3-8599-5c5214fdbfc4,kabupaten-yahukimo,Kabupaten Yahukimo,9416,cities
aecc21ce-dc05-40ec-9c7d-1d65d25b65ed,4b61c0e3-83ab-4fb3-8599-5c5214fdbfc4,kabupaten-pegunungan-bintang,Kabupaten Pegunungan Bintang,9417,cities
2d34c3da-75e3-4d30-8a6b-8ff138805eaa,4b61c0e3-83ab-4fb3-8599-5c5214fdbfc4,kabupaten-tolikara,Kabupaten Tolikara,9418,cities
424e4827-d27a-425f-8da0-78e1d7a3add6,4b61c0e3-83ab-4fb3-8599-5c5214fdbfc4,kabupaten-sarmi,Kabupaten Sarmi,9419,cities
f33cfbe6-ef1d-4460-9dda-5de5a1d78e5f,4b61c0e3-83ab-4fb3-8599-5c5214fdbfc4,kabupaten-keerom,Kabupaten Keerom,9420,cities
efe44149-c3be-421a-9eb1-9e25b38da4dd,4b61c0e3-83ab-4fb3-8599-5c5214fdbfc4,kabupaten-waropen,Kabupaten Waropen,9426,cities
765271c3-11ea-46c2-b68c-bd9c8f420b96,4b61c0e3-83ab-4fb3-8599-5c5214fdbfc4,kabupaten-supiori,Kabupaten Supiori,9427,cities
85916168-c4eb-465b-ba32-b10030e241f1,4b61c0e3-83ab-4fb3-8599-5c5214fdbfc4,kabupaten-mamberamo-raya,Kabupaten Mamberamo Raya,9428,cities
cc923650-1caa-4162-9c28-a167e4332332,4b61c0e3-83ab-4fb3-8599-5c5214fdbfc4,kabupaten-nduga,Kabupaten Nduga,9429,cities
55654e99-defc-4fea-87db-addb110f0086,4b61c0e3-83ab-4fb3-8599-5c5214fdbfc4,kabupaten-lanny-jaya,Kabupaten Lanny Jaya,9430,cities
8833eced-c9c0-4745-950d-6aaddd870158,4b61c0e3-83ab-4fb3-8599-5c5214fdbfc4,kabupaten-mamberamo-tengah,Kabupaten Mamberamo Tengah,9431,cities
05740fb7-0a13-47b7-846e-d5a8609c16ae,4b61c0e3-83ab-4fb3-8599-5c5214fdbfc4,kabupaten-yalimo,Kabupaten Yalimo,9432,cities
fcdeb9c2-6ce2-48d9-ae84-a5e8314f5e5e,4b61c0e3-83ab-4fb3-8599-5c5214fdbfc4,kabupaten-puncak,Kabupaten Puncak,9433,cities
b8bc418d-0fcc-433d-b364-1f307bdf39d6,4b61c0e3-83ab-4fb3-8599-5c5214fdbfc4,kabupaten-dogiyai,Kabupaten Dogiyai,9434,cities
c003f8f1-db86-4406-87db-fe7820208f55,4b61c0e3-83ab-4fb3-8599-5c5214fdbfc4,kabupaten-intan-jaya,Kabupaten Intan Jaya,9435,cities
2c6c445c-a2e8-4500-9567-27b7a524fe09,4b61c0e3-83ab-4fb3-8599-5c5214fdbfc4,kabupaten-deiyai,Kabupaten Deiyai,9436,cities
18109bb3-15cc-439b-b7bf-9145bd4b8868,4b61c0e3-83ab-4fb3-8599-5c5214fdbfc4,kota-jayapura,Kota Jayapura,9471,cities
